responseId,start_time,end_time,claim,prestance,condition,see_t,see_f,see_m,see_e,share_t,share_f,share_m,share_e,poststance,yearborn,gender,poli,ethnicity
6161,07/11/2018 08:40:52 AM,07/11/2018 08:42:38 AM,5,-1,3,1,1,1,1,1,1,1,1,-1,1,2,3,3
6162,07/11/2018 08:41:17 AM,07/11/2018 08:42:29 AM,2,-2,6,-1,-1,-2,-1,-2,-2,-2,-2,-2,3,2,1,3
6163,07/11/2018 08:50:47 PM,07/11/2018 08:52:47 PM,7,1,6,-2,1,2,1,2,1,2,1,1,16,2,5,1
6164,07/11/2018 08:52:02 PM,07/11/2018 08:54:30 PM,8,-2,1,-1,-1,-2,-2,-2,-2,-2,-2,-2,13,1,3,5
6165,07/11/2018 08:53:06 AM,07/11/2018 08:55:13 AM,8,0,3,-1,-1,-1,-1,-2,-2,-2,-2,0,1,1,1,3|4
6166,07/11/2018 08:54:28 AM,07/11/2018 08:56:16 AM,8,0,5,1,-2,1,1,1,-2,1,-1,0,1,1,2,3
6167,07/11/2018 08:58:08 AM,07/11/2018 08:59:52 AM,5,-1,5,1,1,-1,-2,-1,-1,-1,-2,-1,3,2,2,3
6168,07/11/2018 08:58:58 PM,07/11/2018 09:01:41 PM,1,0,6,1,1,1,-1,-1,-1,-1,-1,0,1,1,2,2
6169,07/11/2018 09:01:20 AM,07/11/2018 09:06:21 AM,2,-1,2,1,1,-2,-2,-2,-2,-2,-2,0,12,1,3,1|3
6170,07/11/2018 09:01:27 AM,07/11/2018 09:03:06 AM,2,-1,5,-2,-2,-1,-1,-2,-2,-2,-2,-1,6,2,3,3
6171,07/11/2018 09:01:41 AM,07/11/2018 09:04:13 AM,7,0,2,1,-1,-1,-1,-2,-2,-2,-2,0,2,1,3,5
6172,07/11/2018 09:08:26 PM,07/11/2018 09:10:20 PM,2,-1,2,2,2,-1,-1,2,2,2,-2,1,17,2,1,2
6173,07/11/2018 09:08:28 AM,07/11/2018 09:09:55 AM,7,-1,5,1,1,-1,1,-2,-2,-2,-2,-1,4,1,2,3
6174,07/11/2018 09:09:10 PM,07/11/2018 09:10:28 PM,8,-1,5,-2,-2,-2,-2,-2,-2,-2,-2,-1,1,1,3,3
6175,07/11/2018 09:09:46 AM,07/11/2018 09:11:08 AM,4,-2,2,2,2,2,2,2,2,2,2,0,1,1,2,2
6176,07/11/2018 09:14:10 AM,07/11/2018 09:17:15 AM,10,-1,2,1,-1,-1,2,-1,-1,-1,-1,0,3,2,3,2
6177,07/11/2018 09:14:13 AM,07/11/2018 09:16:13 AM,2,-1,4,1,1,-1,-1,-1,-1,-1,-1,0,1,2,1,3
6178,07/11/2018 09:14:31 PM,07/11/2018 09:15:38 PM,1,0,5,1,1,1,-1,-2,-2,-2,-2,0,8,1,3,5
6179,07/11/2018 09:16:08 AM,07/11/2018 09:18:04 AM,3,-2,3,-1,-1,-1,-1,-2,-2,-2,-2,-2,1,1,2,2
6180,07/11/2018 09:21:10 PM,07/11/2018 09:22:38 PM,10,-2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,2,3
6181,07/11/2018 09:27:13 AM,07/11/2018 09:28:43 AM,6,0,6,-2,-2,-2,-2,-2,-2,-2,-2,0,7,1,2,3
6182,07/11/2018 09:32:21 PM,07/11/2018 09:34:26 PM,5,0,1,1,1,-1,-1,1,1,-1,-1,0,12,2,4,3
6183,07/11/2018 09:37:17 PM,07/11/2018 09:38:04 PM,3,-2,5,1,1,-1,2,1,1,-1,1,-2,5,1,4,3
6184,07/11/2018 09:39:10 PM,07/11/2018 09:40:55 PM,7,-2,6,1,1,-2,-1,-1,-1,-1,-1,-2,5,2,2,3
6185,07/11/2018 09:42:27 AM,07/11/2018 09:43:33 AM,10,1,4,1,1,1,1,-1,-1,-1,-1,1,8,2,2,1
6186,07/11/2018 09:43:08 PM,07/11/2018 09:53:08 PM,7,-1,1,-1,-1,-1,-1,-2,-2,-2,-2,-1,3,1,2,3
6187,07/11/2018 09:43:50 PM,07/11/2018 09:45:22 PM,7,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-2,1,2,4,3
6188,07/11/2018 09:43:52 PM,07/11/2018 09:45:20 PM,10,0,1,1,1,-2,-2,-2,-2,-2,-2,0,1,1,2,3
6189,07/11/2018 09:47:26 PM,07/11/2018 09:49:05 PM,1,-1,5,-1,-1,-2,-1,-2,-2,-2,-2,-1,11,1,4,3
6190,07/11/2018 09:49:54 AM,07/11/2018 09:51:42 AM,5,0,6,2,2,2,2,2,2,2,2,0,4,1,3,3
6191,07/11/2018 09:51:21 PM,07/11/2018 09:52:58 PM,10,2,5,-2,-2,-2,-1,-2,-2,-2,-2,2,8,1,2,3
6192,07/11/2018 09:53:29 AM,07/11/2018 09:55:41 AM,7,0,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,2,3
6193,07/11/2018 09:53:32 PM,07/11/2018 09:55:38 PM,8,1,3,1,1,1,1,-2,-2,-2,-2,0,1,1,2,3
6194,07/11/2018 09:54:28 AM,07/11/2018 09:56:26 AM,7,0,4,1,1,1,1,-1,-1,-2,-2,0,14,1,3,3
6195,07/11/2018 09:55:00 AM,07/11/2018 09:56:03 AM,6,1,2,1,1,1,1,-1,-1,-1,-1,1,12,1,2,1
6196,07/11/2018 09:55:00 AM,07/11/2018 09:57:17 AM,3,-2,3,-1,-1,-2,-2,-2,-2,-2,-2,-2,18,2,3,1
6197,07/11/2018 09:55:37 PM,07/11/2018 09:58:45 PM,10,1,1,2,1,2,-1,1,2,-1,2,1,6,2,4,1
6198,07/11/2018 09:59:32 AM,07/11/2018 10:00:19 AM,2,0,1,1,1,1,-1,-1,1,-1,-2,0,5,1,2,3
6199,07/11/2018 10:00:34 AM,07/11/2018 10:01:43 AM,9,-2,2,1,1,-2,-2,-2,-2,-2,-2,-2,2,1,1,3
6200,07/11/2018 10:01:18 AM,07/11/2018 10:02:44 AM,4,-1,3,-2,-2,-2,-2,-2,-2,-2,-2,-1,15,1,3,3
6201,07/11/2018 10:01:43 PM,07/11/2018 10:02:52 PM,5,-1,5,-1,-1,-2,-2,-2,-2,-2,-2,-1,1,1,3,3
6202,07/11/2018 10:08:57 AM,07/11/2018 10:11:47 AM,5,-2,5,-1,-1,-2,-2,-2,-2,-2,-2,-2,1,1,1,3
6203,07/11/2018 10:10:11 AM,07/11/2018 10:11:31 AM,7,0,2,-2,-2,-2,-2,-2,-2,-2,-2,0,7,2,3,3
6204,07/11/2018 10:12:03 AM,07/11/2018 10:12:55 AM,7,-1,6,1,1,-2,-1,1,1,-1,-2,-1,13,3,2,3
6205,07/11/2018 10:14:02 PM,07/11/2018 10:16:20 PM,1,2,4,-1,-1,1,1,1,1,-1,-1,1,15,2,3,1
6206,07/11/2018 10:24:12 AM,07/11/2018 10:25:39 AM,5,-2,6,-2,-2,-1,-1,-2,-2,-2,-2,-2,15,1,2,3
6207,07/11/2018 10:25:34 AM,07/11/2018 10:26:40 AM,7,-2,4,-1,-1,-1,-1,-2,-2,-2,-2,-1,7,2,2,3
6208,07/11/2018 10:27:43 AM,07/11/2018 10:29:54 AM,2,-1,4,-1,-1,-1,-2,-1,-2,-1,-2,-1,1,1,3,2
6209,07/11/2018 10:32:06 PM,07/11/2018 10:32:57 PM,9,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,9,1,3,2
6210,07/11/2018 10:33:12 AM,07/11/2018 10:36:07 AM,8,0,5,-1,-1,-1,-1,-2,-2,-2,-2,-1,1,2,2,3
6211,07/11/2018 10:33:15 AM,07/11/2018 10:35:44 AM,2,-1,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,2,3,5
6212,07/11/2018 10:33:35 AM,07/11/2018 10:35:06 AM,3,-2,6,2,2,2,2,-2,-2,-2,-2,-2,7,1,4,3
6213,07/11/2018 10:34:59 PM,07/11/2018 10:35:58 PM,3,-1,4,1,1,-2,-2,-1,-1,-1,-1,-1,7,1,2,3
6214,07/11/2018 10:36:14 AM,07/11/2018 10:38:06 AM,2,0,4,1,1,-1,-2,-1,1,-1,-1,0,9,2,3,3
6215,07/11/2018 10:37:19 PM,07/11/2018 10:38:53 PM,10,2,6,1,1,-1,-1,1,1,-1,-1,2,1,1,3,3
6216,07/11/2018 10:38:25 PM,07/11/2018 10:40:03 PM,1,-1,6,-2,-2,-2,-2,-2,-2,-2,-2,0,2,2,4,3
6217,07/11/2018 10:39:47 AM,07/11/2018 10:42:22 AM,2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,5,1,1,3
6218,07/11/2018 10:39:51 PM,07/11/2018 10:41:55 PM,4,-2,5,1,1,-1,-2,-2,-2,-1,-1,-2,14,1,3,3
6219,07/11/2018 10:41:53 AM,07/11/2018 10:43:36 AM,5,0,1,1,1,1,1,-1,-1,-1,-1,0,6,1,2,3
6220,07/11/2018 10:45:28 AM,07/11/2018 10:46:51 AM,10,0,3,1,1,-1,-1,-1,-1,-1,-1,0,12,1,2,3
6221,07/11/2018 10:47:01 PM,07/11/2018 10:48:31 PM,1,1,5,1,2,1,2,1,1,1,1,1,13,2,4,1
6222,07/11/2018 10:49:13 AM,07/11/2018 10:50:23 AM,1,-1,6,-2,-2,-2,-2,-2,-2,-2,-2,-1,13,2,3,1
6223,07/11/2018 10:49:30 AM,07/11/2018 10:51:12 AM,6,-1,1,-1,-2,-2,-2,-2,-2,-2,-2,-1,1,1,2,3
6224,07/11/2018 10:51:59 AM,07/11/2018 10:53:35 AM,7,-1,2,1,1,-2,-2,-1,-1,-1,-1,1,13,2,4,3
6225,07/11/2018 10:53:37 PM,07/11/2018 10:55:20 PM,5,-2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,3,3
6226,07/11/2018 10:54:28 AM,07/11/2018 10:57:25 AM,8,-1,2,1,1,-1,1,1,1,1,1,-1,1,2,4,3
6227,07/11/2018 10:55:23 PM,07/11/2018 10:57:23 PM,4,-1,4,-1,-1,-1,-1,-2,-2,-2,-2,-1,1,1,2,3
6228,07/11/2018 10:56:13 PM,07/11/2018 10:58:24 PM,7,-2,3,2,2,-2,-1,1,1,-2,-2,-2,4,1,4,3
6229,07/11/2018 10:58:47 AM,07/11/2018 11:03:41 AM,3,-1,5,-2,-2,-2,1,-1,-1,-1,-1,-2,11,1,2,5
6230,07/11/2018 11:00:06 PM,07/11/2018 11:01:58 PM,5,-1,5,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,4,3
6231,07/11/2018 11:01:48 AM,07/11/2018 11:03:11 AM,3,-1,3,-1,-1,-2,-2,-2,-2,-2,-2,-2,1,2,1,3
6232,07/11/2018 11:02:42 AM,07/11/2018 11:04:15 AM,5,-2,5,-1,-1,-1,-1,-1,-1,-1,-1,-2,1,1,2,2
6233,07/11/2018 11:03:52 PM,07/11/2018 11:05:20 PM,1,0,2,-1,-1,-2,-1,-2,-2,-2,-2,0,5,2,1,3
6234,07/11/2018 11:06:03 AM,07/11/2018 11:10:47 AM,10,-1,6,-2,-2,-2,-2,-2,-2,-2,-2,-1,5,2,3,3
6235,07/11/2018 11:09:36 AM,07/11/2018 11:10:43 AM,3,-2,5,-1,-1,-1,-2,-2,-2,-2,-2,-2,1,2,4,3
6236,07/11/2018 11:09:56 AM,07/11/2018 11:11:09 AM,6,-2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,3,3
6237,07/11/2018 11:12:22 AM,07/11/2018 11:14:26 AM,5,-1,2,-1,-1,1,2,-1,-1,-1,-2,-1,15,2,3,3
6238,07/11/2018 11:12:53 AM,07/11/2018 11:13:59 AM,1,0,4,2,2,2,-1,-1,-1,-1,-1,0,1,2,3,1
6239,07/11/2018 11:13:35 PM,07/11/2018 11:14:54 PM,7,-2,4,-1,-1,-1,-1,-1,-1,-1,-1,-2,6,2,3,2|3|4
6240,07/11/2018 11:13:44 PM,07/11/2018 11:14:33 PM,6,0,5,1,-1,1,1,1,-1,1,-1,1,8,2,3,3
6241,07/11/2018 11:15:24 PM,07/11/2018 11:17:49 PM,10,1,2,1,1,-1,-1,-1,-1,-1,-1,1,1,1,3,3
6242,07/11/2018 11:15:58 AM,07/11/2018 11:17:10 AM,3,-2,1,-1,-1,-2,1,-2,-2,-2,-2,-2,14,1,3,1
6243,07/11/2018 11:16:07 PM,07/11/2018 11:17:37 PM,5,1,6,1,1,1,-1,-1,-1,-1,-2,0,1,1,4,3
6244,07/11/2018 11:19:10 PM,07/11/2018 11:20:43 PM,2,-2,2,1,2,1,1,1,1,-1,-1,-2,12,2,3,3
6245,07/11/2018 11:20:25 PM,07/11/2018 11:25:01 PM,6,2,6,-2,-1,-1,1,1,-1,-1,1,1,11,2,1,1
6246,07/11/2018 11:21:50 PM,07/11/2018 11:23:02 PM,6,-1,3,-2,-2,-2,-1,-2,-2,-2,-2,-2,9,2,2,3
6247,07/11/2018 11:22:07 PM,07/11/2018 11:24:12 PM,8,1,1,1,1,1,2,1,1,1,1,0,5,2,2,5
6248,07/11/2018 11:24:29 AM,07/11/2018 11:26:00 AM,8,-1,2,-1,-1,-2,-2,-2,-2,-2,-2,-1,10,3,3,1
6249,07/11/2018 11:24:40 PM,07/11/2018 11:25:51 PM,9,-1,1,1,1,-2,-2,-2,-2,-2,-2,-1,1,1,4,3
6250,07/11/2018 11:24:55 PM,07/11/2018 11:26:09 PM,3,-2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,16,2,1,1
6251,07/11/2018 11:25:05 PM,07/11/2018 11:29:01 PM,9,0,5,-1,-1,-1,-2,-1,-1,-1,-2,0,1,3,3,3
6252,07/11/2018 11:25:17 AM,07/11/2018 11:27:12 AM,10,2,5,1,1,-1,-1,1,1,-1,-1,1,1,2,3,3
6253,07/11/2018 11:25:48 AM,07/11/2018 11:28:47 AM,9,-1,3,1,1,1,-1,-1,1,-1,-1,1,5,2,4,3
6254,07/11/2018 11:25:56 AM,07/11/2018 11:26:50 AM,4,1,1,1,1,1,1,-1,-1,-1,-1,1,2,2,3,3
6255,07/11/2018 11:32:23 PM,07/11/2018 11:33:40 PM,3,-2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,14,1,3,3
6256,07/11/2018 11:32:39 AM,07/11/2018 11:34:23 AM,10,0,3,-2,-2,-2,-2,-2,-2,-2,-2,0,7,1,4,3
6257,07/11/2018 11:34:19 AM,07/11/2018 11:36:43 AM,9,0,4,1,1,1,1,-1,-1,-1,-1,0,1,1,2,3
6258,07/11/2018 11:34:53 PM,07/11/2018 11:36:21 PM,2,-1,6,-2,-2,-2,-2,-1,-1,-1,-1,-1,5,1,3,3
6259,07/11/2018 11:35:42 PM,07/11/2018 11:36:55 PM,3,-1,5,-1,-2,-2,-2,-2,-2,-2,-2,-1,12,2,3,1|3
6260,07/11/2018 11:36:20 AM,07/11/2018 11:39:06 AM,4,-1,2,1,1,-1,-1,-1,-1,-1,-1,1,12,1,2,3
6261,07/11/2018 11:36:20 PM,07/11/2018 11:38:47 PM,5,-2,5,1,-1,-2,1,-1,-1,-1,-1,-2,10,2,3,3
6262,07/11/2018 11:36:28 AM,07/11/2018 11:38:21 AM,8,1,1,-2,-2,-2,-2,-2,-2,-2,-2,1,9,2,4,3
6263,07/11/2018 11:39:21 AM,07/11/2018 11:41:15 AM,1,-1,3,-1,-1,-1,-1,-2,-2,-2,-2,-1,3,1,2,3
6264,07/11/2018 11:43:13 PM,07/11/2018 11:44:47 PM,1,1,1,1,1,1,1,-1,-1,-1,-1,1,1,1,3,3
6265,07/11/2018 11:44:05 PM,07/11/2018 11:45:35 PM,9,-1,4,2,2,-2,-2,-2,-2,-2,-2,-1,8,1,3,5
6266,07/11/2018 11:44:16 AM,07/11/2018 11:45:52 AM,8,0,6,1,1,-1,-1,-1,-1,1,-1,0,1,2,2,3
6267,07/11/2018 11:44:44 PM,07/11/2018 11:46:12 PM,9,0,5,1,1,1,-2,-2,-2,-2,-2,0,8,1,3,2
6268,07/11/2018 11:46:10 AM,07/11/2018 11:47:36 AM,6,-2,2,1,1,1,1,-2,-2,-2,-2,-2,13,2,2,1
6269,07/11/2018 11:48:48 AM,07/11/2018 11:51:11 AM,8,1,3,1,1,1,1,-1,-1,-1,-1,1,14,2,3,3
6270,07/11/2018 11:52:22 AM,07/11/2018 11:53:05 AM,5,-1,1,2,2,2,2,-2,-2,-2,-2,-1,15,1,3,3
6271,07/11/2018 11:52:30 AM,07/11/2018 11:54:20 AM,2,-1,1,-1,-2,-2,-1,-1,-1,-1,1,-1,1,1,2,2
6272,07/11/2018 11:52:33 AM,07/11/2018 11:53:38 AM,10,-1,4,-2,-2,-2,-2,-2,-2,-2,-2,-1,1,2,4,3
6273,07/11/2018 11:55:26 AM,07/11/2018 11:56:54 AM,5,-1,3,1,1,-1,-2,1,1,-1,-2,-1,2,1,2,1
6274,07/11/2018 11:55:35 PM,07/11/2018 11:57:03 PM,4,-1,4,-1,-1,-1,-2,-1,-1,-1,-1,-1,14,2,2,4
6275,07/11/2018 11:57:58 PM,07/11/2018 11:59:45 PM,2,1,1,-2,1,-2,-2,-2,1,-2,-2,1,1,1,4,3
6276,07/11/2018 11:58:00 AM,07/11/2018 11:59:36 AM,3,-2,2,2,2,2,2,-1,-1,-2,-2,0,5,2,4,1
6277,07/11/2018 11:58:37 PM,07/11/2018 11:59:51 PM,9,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,3,3
6278,07/11/2018 12:02:57 AM,07/11/2018 12:05:59 AM,6,-1,3,1,1,1,1,1,1,1,-1,-1,1,2,3,3
6279,07/11/2018 12:03:25 AM,07/11/2018 12:04:42 AM,3,0,1,-2,-2,-2,-2,-2,-2,-2,-2,0,1,1,2,3
6280,07/11/2018 12:04:08 AM,07/11/2018 12:07:07 AM,1,1,2,1,1,-1,1,-1,1,-1,1,1,1,1,2,3
6281,07/11/2018 12:07:46 PM,07/11/2018 12:09:30 PM,7,0,3,-1,-1,-1,-1,-2,-2,-2,-2,-1,1,2,2,3
6282,07/11/2018 12:08:36 AM,07/11/2018 12:11:15 AM,4,-2,1,-1,-1,-1,-1,-2,-2,-2,-2,-2,1,1,4,3
6283,07/11/2018 12:11:04 AM,07/11/2018 12:13:14 AM,10,-1,5,-1,-1,1,1,-1,-1,1,1,0,2,2,2,4
6284,07/11/2018 12:12:18 PM,07/11/2018 12:13:01 PM,9,-1,3,-2,-2,-2,-2,-2,-2,-2,-2,-1,12,2,3,1|3
6285,07/11/2018 12:12:57 AM,07/11/2018 12:15:15 AM,8,-1,6,-1,-1,-1,-1,-2,-2,-2,-2,-1,6,1,3,3
6286,07/11/2018 12:13:50 AM,07/11/2018 12:14:42 AM,4,0,2,-1,1,-1,1,-1,1,-1,-1,-1,18,1,5,3
6287,07/11/2018 12:14:12 PM,07/11/2018 12:17:37 PM,10,1,3,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,4,3
6288,07/11/2018 12:15:56 PM,07/11/2018 12:17:41 PM,3,-2,5,1,1,1,1,-1,-2,-1,-1,-2,11,1,3,5
6289,07/11/2018 12:15:58 AM,07/11/2018 12:21:33 AM,7,-1,6,1,2,-1,-2,1,1,-1,-2,0,14,2,3,1
6290,07/11/2018 12:16:01 PM,07/11/2018 12:17:23 PM,1,1,6,1,1,-1,1,-2,-2,1,1,0,4,2,2,3
6291,07/11/2018 12:22:57 PM,07/11/2018 12:24:58 PM,8,-2,5,1,1,1,-1,-2,-2,-2,-2,-2,9,2,3,3
6292,07/11/2018 12:26:40 PM,07/11/2018 12:28:29 PM,5,1,3,1,1,1,1,-1,-1,-1,-1,1,7,2,4,3
6293,07/11/2018 12:27:46 AM,07/11/2018 12:28:43 AM,4,1,1,1,1,-2,-2,-1,-1,-2,-2,1,1,1,4,3
6294,07/11/2018 12:28:41 AM,07/11/2018 12:29:45 AM,8,-1,6,-2,-2,-2,-2,-2,-2,-2,-2,-1,16,1,4,3
6295,07/11/2018 12:31:15 PM,07/11/2018 12:32:17 PM,4,-2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,8,1,3,3
6296,07/11/2018 12:32:18 AM,07/11/2018 12:33:44 AM,10,-1,1,1,1,1,1,-1,-1,-1,-1,-1,4,2,4,3
6297,07/11/2018 12:33:10 AM,07/11/2018 12:35:00 AM,9,-1,3,-1,-1,-1,-2,-2,-2,-2,-2,-1,5,2,1,1
6298,07/11/2018 12:33:21 PM,07/11/2018 12:34:46 PM,9,1,2,1,1,-1,-2,1,1,-2,-2,1,7,1,3,3
6299,07/11/2018 12:34:34 PM,07/11/2018 12:35:57 PM,7,-2,1,2,2,2,2,2,2,2,2,-2,15,1,2,3
6300,07/11/2018 12:34:42 PM,07/11/2018 12:37:47 PM,4,-1,5,1,1,1,1,-1,-1,-1,-1,-1,5,2,3,5
6301,07/11/2018 12:34:46 AM,07/11/2018 12:35:43 AM,9,0,1,-1,1,-1,1,1,1,-1,-1,0,5,2,2,1
6302,07/11/2018 12:37:49 PM,07/11/2018 12:38:50 PM,3,-1,4,-1,-1,-1,-2,-2,-2,-2,-2,-1,4,2,2,3
6303,07/11/2018 12:39:15 PM,07/11/2018 12:40:18 PM,4,-2,4,-1,-1,-1,-1,-2,-2,-2,-2,-2,13,1,2,2|3
6304,07/11/2018 12:40:17 PM,07/11/2018 12:41:36 PM,1,0,6,1,1,-1,1,-1,-1,-1,-1,0,4,1,2,3
6305,07/11/2018 12:40:41 PM,07/11/2018 12:42:21 PM,7,1,2,2,2,1,1,2,2,-1,-1,1,3,1,3,3
6306,07/11/2018 12:41:33 PM,07/11/2018 12:43:36 PM,7,1,1,2,2,-2,2,1,1,-2,-2,1,8,1,1,1
6307,07/11/2018 12:41:57 AM,07/11/2018 12:46:56 AM,5,-1,2,1,2,1,2,2,2,1,2,1,6,2,2,1
6308,07/11/2018 12:42:17 PM,07/11/2018 12:43:58 PM,6,1,5,1,1,-1,-1,1,1,-2,-2,1,6,2,1,3
6309,07/11/2018 12:44:36 AM,07/11/2018 12:46:54 AM,4,-1,5,-1,-1,-1,-1,-2,-2,-2,-2,0,1,1,3,3
6310,07/11/2018 12:45:30 PM,07/11/2018 12:46:28 PM,8,1,4,-1,1,1,2,-1,1,2,1,1,11,1,3,3
6311,07/11/2018 12:46:01 PM,07/11/2018 12:46:58 PM,1,0,5,-2,-2,-2,-2,-2,-2,-2,-2,0,9,2,3,3
6312,07/11/2018 12:47:38 PM,07/11/2018 12:49:46 PM,2,2,2,2,2,1,-1,2,2,1,-1,2,12,2,2,2
6313,07/11/2018 12:51:47 PM,07/11/2018 12:55:07 PM,5,0,2,1,1,1,1,1,1,1,1,0,1,1,4,3
6314,07/11/2018 12:53:28 AM,07/11/2018 12:55:25 AM,10,1,5,-1,-1,-2,-2,1,1,-1,-2,-1,7,2,2,1
6315,07/11/2018 12:57:15 AM,07/11/2018 12:59:10 AM,10,0,5,1,1,-2,-2,-2,-2,-2,-2,0,10,2,2,3
6316,07/11/2018 12:57:34 PM,07/11/2018 12:59:31 PM,9,-1,4,1,2,-2,-2,-1,1,-2,-2,-1,1,1,1,3
6317,07/12/2018 01:00:54 PM,07/12/2018 01:02:17 PM,2,-1,1,-1,1,-1,-1,-2,-2,-2,-2,-1,13,2,2,1
6318,07/12/2018 01:03:27 PM,07/12/2018 01:04:45 PM,9,1,4,1,1,1,-1,1,1,-1,-1,1,13,2,4,3
6319,07/12/2018 01:03:44 PM,07/12/2018 01:05:04 PM,4,-2,4,-1,-1,-2,-1,-2,-2,-2,-2,-2,2,1,2,2
6320,07/12/2018 01:04:34 AM,07/12/2018 01:07:37 AM,7,-2,1,1,1,1,1,-2,-2,-2,-2,-2,9,1,3,3
6321,07/12/2018 01:10:04 AM,07/12/2018 01:13:10 AM,3,-2,2,-1,-1,1,1,-1,-1,-1,-1,1,1,1,4,1
6322,07/12/2018 01:10:13 PM,07/12/2018 01:11:50 PM,4,-1,2,1,1,1,1,-1,-1,1,1,0,9,2,5,3
6323,07/12/2018 01:11:27 AM,07/12/2018 01:12:51 AM,9,-2,2,1,1,-2,-2,-2,-2,-2,-2,-1,7,1,3,3
6324,07/12/2018 01:12:07 PM,07/12/2018 01:13:26 PM,1,-1,1,1,1,-1,1,-1,-1,-1,1,-1,2,2,3,3
6325,07/12/2018 01:18:12 PM,07/12/2018 01:19:52 PM,4,-2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,4,1,2,1
6326,07/12/2018 01:23:44 PM,07/12/2018 01:24:57 PM,10,1,2,2,2,1,1,1,1,-1,-1,1,7,1,3,3
6327,07/12/2018 01:24:34 AM,07/12/2018 01:25:42 AM,6,1,5,1,1,1,1,-1,-1,1,-1,1,4,2,1,3
6328,07/12/2018 01:30:55 AM,07/12/2018 01:32:22 AM,6,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,3
6329,07/12/2018 01:35:55 AM,07/12/2018 01:36:55 AM,10,0,2,1,1,1,1,-2,-2,-2,-2,1,4,2,1,3
6330,07/12/2018 01:36:29 PM,07/12/2018 01:39:11 PM,4,1,2,2,2,2,2,-2,-2,-2,-2,1,4,2,3,1
6331,07/12/2018 01:41:40 AM,07/12/2018 01:43:26 AM,3,1,5,-1,-1,-1,-1,-1,-1,-1,-1,1,8,2,4,3
6332,07/12/2018 01:44:00 AM,07/12/2018 01:45:08 AM,9,-1,4,1,-1,-2,1,1,1,-1,-1,0,15,2,4,3
6333,07/12/2018 01:45:13 PM,07/12/2018 01:46:58 PM,5,-2,5,2,2,2,2,2,2,2,2,2,13,1,2,2|3
6334,07/12/2018 01:45:48 AM,07/12/2018 01:47:45 AM,5,0,5,-1,-1,-1,-1,-2,-2,-2,-2,0,1,1,4,3
6335,07/12/2018 01:46:05 AM,07/12/2018 01:47:08 AM,5,-1,3,-1,-1,-1,-1,-2,-2,-2,-2,-1,1,1,1,3
6336,07/12/2018 01:46:56 PM,07/12/2018 01:48:23 PM,6,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,4,3
6337,07/12/2018 01:47:43 PM,07/12/2018 01:49:59 PM,10,0,3,1,1,1,-2,-1,-1,-1,-1,0,3,2,2,3
6338,07/12/2018 01:50:20 AM,07/12/2018 01:52:59 AM,2,-2,5,-1,1,-2,-2,-1,-1,-2,-2,0,5,2,2,3
6339,07/12/2018 01:51:58 PM,07/12/2018 01:54:15 PM,10,1,4,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,3,3
6340,07/12/2018 01:52:53 PM,07/12/2018 01:54:58 PM,8,-1,1,-1,-1,-2,-2,-2,-2,-2,-2,-1,1,1,2,3
6341,07/12/2018 01:57:35 AM,07/12/2018 02:05:57 AM,8,0,1,1,1,1,-1,1,1,-1,-1,0,8,1,3,1
6342,07/12/2018 02:09:05 PM,07/12/2018 02:10:44 PM,9,1,3,-1,-1,-1,-2,-2,-2,-2,-2,-1,8,1,1,3|4
6343,07/12/2018 02:13:46 PM,07/12/2018 02:16:18 PM,10,1,4,-1,1,-1,1,1,-1,-1,1,1,2,1,3,3
6344,07/12/2018 02:14:02 PM,07/12/2018 02:17:16 PM,8,-2,1,-2,-2,-1,-1,-2,-2,-1,-1,-2,1,2,2,3
6345,07/12/2018 02:23:49 AM,07/12/2018 02:25:28 AM,8,0,4,1,1,-1,-2,-1,-1,-1,-2,0,11,2,3,3
6346,07/12/2018 02:23:51 PM,07/12/2018 02:25:56 PM,7,0,1,1,-1,1,1,-1,1,1,1,0,11,2,2,3
6347,07/12/2018 02:25:31 AM,07/12/2018 02:26:56 AM,8,-2,5,2,2,2,2,1,1,1,1,-1,19,1,1,1
6348,07/12/2018 02:31:08 AM,07/12/2018 02:32:44 AM,9,-1,1,-1,-1,-2,-2,-2,-2,-2,-2,-1,1,1,3,3
